Unique ID,feature_name,Honorees,City,County,State,Side,Coordinates,Symbol Type,Sponsors,Year Dedicated,Year Removed,Tracking Status,Removed After Charlottesville,Symbol Location,Symbol Type Other
1965,Lee Plaza,Robert E. Lee,Roanoke,Roanoke City,VA,South,"37.270507,-79.94522",Other,Unknown,,,Live,0,,Park
164,Robert E. Lee Elementary School,Robert E. Lee,Springdale,Washington,AR,South,"36.179513,-94.134081",School,Unknown,1951,,Live,0,,
1490,Lee Elementary School,Robert E. Lee,East Wenatchee,Douglas,WA,Not Applicable,"47.427315,-120.291107",School,Unknown,1955,,Live,0,,
1493,Beauregard Street,Pierre Gustave Toutant-Beauregard,Charleston,Kanawha,WV,Border,"38.344853,-81.623477",Roadway,Unknown,,,Live,0,,
1283,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Staunton,Staunton City,VA,South,"38.193748,-79.025572",Roadway,Unknown,,,Live,0,,
1495,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Charleston,Kanawha,WV,Border,"38.342664,-81.618985",Roadway,Unknown,,,Live,0,,
154,Van Buren Confederate Monument,No specific honoree,Van Buren,Crawford,AR,South,"35.433967,-94.355548",Monument,United Daughters of the Confederacy; Sons of the Confederacy,1899,,Live,0,Courthouse grounds,
1837,Captain Chews Trace,Roger Preston Chew,Charles Town,Jefferson,WV,Border,"39.301136,-77.832239",Roadway,Unknown,,,Live,0,,
1970,Confederate statue,No specific honoree,Salem,Salem City,VA,South,"37.293557,-80.054595",Monument,United Daughters of the Confederacy,1909,,Live,0,,
118,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Wilson,Mississippi,AR,South,"35.573541,-90.044345",Roadway,Unknown,,,Live,0,,
1497,Lee Way,Robert E. Lee,Charles Town,Jefferson,WV,Border,"39.302558,-77.833717",Roadway,Unknown,,,Live,0,,
1486,Robert E. Lee Elementary School,Robert E. Lee,Spotsylvania,Spotsylvania,VA,South,"38.202885,-77.591016",School,Unknown,1952,,Live,0,,
1452,Powhatan Troop Confederate Monument,No specific honoree,Powhatan,Powhatan,VA,South,"37.541932,-77.918677",Monument,Sons of Confederate Veterans,1999,,Live,0,Courthouse grounds,
1282,Stonewall Jackson Boulevard,"Thomas Jonathan ""Stonewall"" Jackson",Staunton,Staunton City,VA,South,"38.193428,-79.025092",Roadway,Unknown,,,Live,0,,
1462,City of Stuart,"James Ewell Brown ""Jeb"" Stuart",Stuart,Patrick,VA,South,"36.636541,-80.269450",County/Municipality,Unknown,1884,,Live,0,,
1300,Robert E. Lee Road,Robert E. Lee,Powhatan,Powhatan,VA,South,"37.541603,-77.918779",Roadway,Unknown,,,Live,0,,
1281,J.E.B. Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Staunton,Staunton City,VA,South,"38.195267,-79.025927",Roadway,Unknown,,,Live,0,,
1494,Lee Street,Robert E. Lee,Charleston,Kanawha,WV,Border,"38.349101,-81.631559",Roadway,Unknown,,,Live,0,,
167,Confederate Memorial,No specific honoree,Picacho Pass,Pinal,AZ,Not Applicable,"32.638492,-111.409533",Monument,Sons of Confederate Veterans,,,Live,0,,
1505,Stonewall Jackson Bust,"Thomas Jonathan ""Stonewall"" Jackson",Charleston,Kanawha,WV,Border,"38.335948,-81.612405",Monument,Unknown,1959,,Live,0,Government Office Grounds,
2203,J.E.B. Stuart and Confederate Soldiers of Patrick County Monument,"James Ewell Brown ""Jeb"" Stuart",Stuart,Patrick,VA,South,"36.642342,-80.269589",Monument,Junior Stuart Book Club,1936,,Live,0,Courthouse grounds,
1399,"In Memory of the Confederate Soldiers of Pulaski County, 1861-1865",No specific honoree,Pulaski,Pulaski,VA,South,"37.046382,-80.780169",Monument,Unknown,1906,,Live,0,,
1280,Jeb Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Purcellville,Loudoun,VA,South,"39.054594,-77.747875",Roadway,Unknown,,,Live,0,,
5707,Stonewall Jackson Window,"Thomas Jonathan ""Stonewall"" Jackson",Roanoke,Roanoke,VA,Not Applicable,"37.27795,-79.94499",Other,,,,Live,0,Private Land,Other
5705,Brewster County,Henry Percy (Persy) Brewster,Alpine,Brewster,TX,Not Applicable,"30.35832,-103.66331",County/Municipality,,,,Live,0,,
5704,Cleburne Adventist Christian School,Patrick Cleburne,Cleburne,Johnson,TX,Not Applicable,"32.33245,-97.42457",School,,,,Live,0,Private Land,
5702,Jefferson Davis Academy,Jefferson Davis,Blackville,Barnwell,SC,Not Applicable,"33.34414,-81.26836",School,,1964,,Live,0,Private Land,
5690,Lee Christian School,Robert E. Lee,Sanford,Lee,NC,Not Applicable,"35.46197,-79.20272",School,,1994,,Live,0,Private Land,
5697,Benton Academy,Samuel Benton,Benton,Yazoo,MS,Not Applicable,"32.81960,-90.25676",School,,1969,,Live,0,Private Land,
5691,Robert E Lee Academy,Robert E. Lee,Bishopville,Lee,SC,Not Applicable,"34.22355,-80.23050",School,,1965,,Live,0,Private Land,
5703,Cleburne Christian Academy,Patrick Cleburne,Cleburne,Johnson,TX,Not Applicable,"32.32370,-97.40269",School,,2009,,Live,0,Private Land,
5693,Lee-Scott Academy,Robert E. Lee,Auburn,Lee,AL,Not Applicable,"32.63806,-85.44981",School,,1981,,Live,0,Private Land,
5694,Lee Academy,Robert E. Lee,Marianna,Lee,AR,Not Applicable,"34.71476,-90.78606",School,,1969,,Live,0,Private Land,
5699,Walthall County School District,Edward Cary Walthall,Tylertown,Walthall,MS,Not Applicable,"31.11773,-90.14085",Other,,,,Live,0,,School District
5692,John T Morgan Academy,John Tyler Morgan,Selma,Dallas,AL,Not Applicable,"32.38958,-87.07554",School,,1965,,Live,0,Private Land,
5689,Cleburne County Arkansas,Patrick Cleburne,Heber Springs,Cleburne,AR,Not Applicable,"35.49184,-92.03157",County/Municipality,,1883,,Live,0,,
5696,Lamar Academy,Lucius Quintus Cincinnatus Lamar,Meridian,Lauderdale,MS,Not Applicable,"32.41224,-88.66530",School,,1964,,Live,0,Private Land,
5695,Walthall County,Edward Cary Walthall,Tylertown,Walthall,MS,Not Applicable,"31.11697,-90.14140",County/Municipality,,,,Live,0,,
5708,Robert E. Lee Stained Glass Window,Robert E. Lee,Boise,Ada,ID,Not Applicable,"43.62265,-116.20248",Other,,,2020,Live,0,Private Land,Other
5675,Breckenridge,John C. Breckinridge,Breckenridge,Wilkin,MN,Not Applicable,"46.26497,-96.58857",County/Municipality,,,,Live,0,,
5665,Breckenridge R-I,John C. Breckinridge,Breckenridge,Caldwell,MO,Not Applicable,"39.75779,-93.80563",Other,,,,Live,0,,School District
5666,Cleburne ISD,Patrick Cleburne,Cleburne,Johnson,TX,Not Applicable,"32.34561,-97.41267",Other,,,,Live,0,,School District
5674,Reagan County ISD,John Henninger Reagan,Big Lake,Reagan,TX,Not Applicable,"31.20149,-101.45321",Other,,,,Live,0,,School District
5677,Terrell County ISD,Alexander W. Terrell,Sanderson,Terrell,TX,Not Applicable,"30.14135,-102.39486",Other,,,,Live,0,,School District
5678,Zeb Vance Elementary,Zebulon Baird Vance,Kittrell,Vance,NC,Not Applicable,"36.26503,-78.41119",School,,,,Live,0,,
5676,Wise County Public Schools,Henry A. Wise,Wise,Wise,VA,Not Applicable,"36.98015,-82.56861",Other,,,,Live,0,,School District
5652,Forrest County School District,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,Not Applicable,"31.32710,-89.29260",Other,,,,Live,0,,School District
5660,Stonewall District,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Pontotoc,OK,Not Applicable,"34.64757,-96.52857",Other,,,,Live,0,,School District
5661,Hampton District,Wade Hampton,Varnville,Hampton,SC,Not Applicable,"32.84936,-81.07458",Other,,,,Live,0,,School District
5668,Granbury ISD,Hiram Bronson Granbury,Granbury,Hood,TX,Not Applicable,"32.44622,-97.79615",Other,,,,Live,0,,School District
5671,Robert Lee ISD,Robert E. Lee,Robert Lee,Coke,TX,Not Applicable,"31.90199,-100.48606",Other,,,,Live,0,,School District
5673,Hemphill ISD,John Hemphill,Hemphill,Sabine,TX,Not Applicable,"31.34567,-93.84676",Other,,,,Live,0,,School District
5672,Ector County ISD,Mathew Duncan Ector,Odessa,Ector,TX,Not Applicable,"31.85057,-102.37355",Other,,,,Live,0,,School District
5664,Breckenridge Public School District,John C. Breckinridge,Breckenridge,Wilkin ,MN,Not Applicable,"46.26880,-96.58281",Other,,,,Live,0,,School District
5662,Lee County School District,Robert E. Lee,Bishopville,Lee,SC,Not Applicable,"34.22543,-80.25158",Other,,,,Live,0,,School District
5669,Hubbard ISD,Richard B. Hubbard,Hubbard,Hill,TX,Not Applicable,"31.84002,-96.80794",Other,,,,Live,0,,School District
5663,Breckenridge ISD,John C. Breckinridge,Breckenridge,Stephens,TX,Not Applicable,"32.75697,-98.90731",Other,,,,Live,0,,School District
5670,Lubbock-Cooper ISD,Thomas Saltus Lubbock,Lubbock,Lubbock,TX,Not Applicable,"33.46766,-101.88706",Other,,,,Live,0,,School District
5688,John B. Cary Elementary School,John B. Cary,Richmond,Richmond,VA,Not Applicable,"37.54836,-77.48239",School,,,,Live,0,,
5682,Early Avenue,Jubal Anderson Early,Round Hill,Loudoun County,VA,Not Applicable,"39.139323,-77.772711",Roads,,,,Live,0,,
5681,Mottrom Drive,Mottrom Dulany Ball,McLean,Fairfax,VA,Not Applicable,"38.942541,-77.197509",Roads,,,,Live,0,,
5653,Jefferson Davis County School District,Jefferson Davis,Prentiss,Jefferson Davis,MS,Not Applicable,"31.60127,-89.86560",Other,,,,Live,0,,School District
5655,Lee County School District,Robert E. Lee,Tupelo,Lee,MS,Not Applicable,"34.24034,-88.67992",Other,,,,Live,0,,School District
5654,Lamar County School District,Lucius Quintus Cincinnatus Lamar,Purvis,Lamar,MS,Not Applicable,"31.13648,-89.41164",Other,,,,Live,0,,School District
5649,Lee County School District,Robert E. Lee,Beattyville,Lee,KY,Not Applicable,"37.57893,-83.70899",Other,,,,Live,0,,School District
5650,Beauregard Parish School Board,Pierre Gustave Toutant-Beauregard,Deridder,Beauregard ,LA,Not Applicable,"30.84453,-93.28772",Other,,,,Live,0,,School District
5657,Lee County Schools,Robert E. Lee,Sanford,Lee,NC,Not Applicable,"35.48253,-79.18012",Other,,,,Live,0,,School District
5659,Vance County Schools,Zebulon Baird Vance,Henderson,Vance,NC,Not Applicable,"36.32827,-78.44509",Other,,,,Live,0,,School District
5651,Jefferson Davis Parish,Jefferson Davis,Jennings,Jefferson Davis,LA,Not Applicable,"30.22235,-92.65643",Other,,,,Live,0,,School District
5667,Ft Davis ISD,Jefferson Davis,Ft Davis,Jeff Davis,TX,Not Applicable,"30.58763,-103.89833",Other,,,,Live,0,,School District
5658,Pender County Schools,William Dorsey Pender,Burgaw,Pender,NC,Not Applicable,"34.55326,-77.94085",Other,,,,Live,0,,School District
5656,Hoke County Schools,Robert Hoke,Raeford,Hoke,NC,Not Applicable,"34.97565,-79.22974",Other,,,,Live,0,,School District
5644,Lamar County School District,Lucius Quintus Cincinnatus Lamar,Barnesville,Lamar,GA,Not Applicable,"33.04538,-84.18361",Other,,,,Live,0,,School District
5642,Evans County School District,Clement A. Evans,Claxton,Evans,GA,Not Applicable,"32.16160,-81.91524",Other,,,,Live,0,,School District
5643,Jeff Davis County School District,Jefferson Davis,Hazlehurst,Jeff Davis,GA,Not Applicable,"31.86446,-82.60879",Other,,,,Live,0,,School District
5646,Toombs County School District,Robert Toombs,Lyons,Toombs,GA,Not Applicable,"32.20749,-82.32158",Other,,,,Live,0,,School District
5648,Wheeler County School District,Joseph Wheeler,Alamo,Wheeler,GA,Not Applicable,"32.14832,-82.78159",Other,,,,Live,0,,School District
5647,Turner County School District,Henry Gray Turner,Ashburn,Turner,GA,Not Applicable,"31.71029,-83.64890",Other,,,,Live,0,,School District
5645,Stephens County School District,Alexander Stephens,Toccoa,Stephens,GA,Not Applicable,"34.56662,-83.29359",Other,,,,Live,0,,School District
5637,The School District of Lee County,Robert E. Lee,Fort Myers,Lee,FL,Not Applicable,"26.59971,-81.85368",Other,,,,Live,0,,School District
5636,Hendry County School District,Francis A. Hendry,LaBelle,Hendry,FL,Not Applicable,"26.74706,-81.44190",Other,,,,Live,0,,School District
5640,Candler County School District,Allen D. Candler,Metter,Candler,GA,Not Applicable,"32.39510,-82.06514",Other,,,,Live,0,,School District
5641,Cook County School District,Philip Cook,Adel,Cook,GA,Not Applicable,"31.14858,-83.42677",Other,,,,Live,0,,School District
5639,Ben Hill County School District,Benjamin Harvey Hill,Fitzgerald,Ben Hill,GA,Not Applicable,"31.70894,-83.26064",Other,,,,Live,0,,School District
5586,East Hoke Middle,Robert Hoke,Raeford,Hoke,NC,Not Applicable,"35.00632,-79.17122",School,,,,Live,0,,
5587,Hoke County High,Robert Hoke,Raeford,Hoke,NC,Not Applicable,"34.97261,-79.23394",School,,,,Live,0,,
5579,Toombs County Middle School,Robert Toombs,Lyons,Toombs,GA,Not Applicable,"32.18621,-82.33496",School,,,,Live,0,,
5580,Toombs Central Elementary,Robert Toombs,Lyons,Toombs,GA,Not Applicable,"32.04980,-82.34703",School,,,,Live,0,,
5602,Breckenridge Elementary,John C. Breckinridge,Breckenridge,Wilkin,MN,Not Applicable,"46.26888,-96.58320",School,,,,Live,0,,
5588,West Hoke Elementary,Robert Hoke,Raeford,Hoke,NC,Not Applicable,"34.97555,-79.32228",School,,,,Live,0,,
5585,Lee County Middle High School,Robert E. Lee,Beattyville,Lee,KY,Not Applicable,"37.58135,-83.70858",School,,,,Live,0,,
5578,Toombs County High School,Robert Toombs,Lyons,Toombs,GA,Not Applicable,"32.189061,-82.336963",School,,,,Live,0,,
5582,Turner County High School,Henry Gray Turner,Ashburn,Turner,GA,Not Applicable,"31.70580,-83.64157",School,,,,Live,0,,
5591,Pender Early College High,William Dorsey Pender,Burgaw,Pender,NC,Not Applicable,"34.54529,-77.92454",School,,,,Live,0,,
5592,Pender High,William Dorsey Pender,Burgaw,Pender,NC,Not Applicable,"34.54528,-78.01252",School,,,,Live,0,,
5607,Granbury Middle School,Hiram Bronson Granbury,Granbury,Hood,TX,Not Applicable,"32.44572,-97.81330",School,,,,Live,0,,
5590,Lee Early College,Robert E. Lee,Sanford,Lee,NC,Not Applicable,"35.47140,-79.14470",School,,,,Live,0,,
5589,West Hoke Middle,Robert Hoke,Raeford,Hoke,NC,Not Applicable,"34.98615,-79.24775",School,,,,Live,0,,
5581,Turner County Elementary School,Henry Gray Turner,Ashburn,Turner,GA,Not Applicable,"31.71275,-83.64428",School,,,,Live,0,,
5605,Breckenridge High,John C. Breckinridge,Breckenridge,Caldwell,MO,Not Applicable,"39.75776,-93.80585",School,,,,Live,0,,
5603,Breckenridge Senior High,John C. Breckinridge,Breckenridge,Wilkin,MN,Not Applicable,"46.27052,-96.57573",School,,,,Live,0,,
5573,Cook High School,Philip Cook,Adel,Cook,GA,Not Applicable,"31.13329,-83.38372",School,,,,Live,0,,
5574,Lamar County Primary School,Lucius Quintus Cincinnatus Lamar,Barnesville,Lamar,GA,Not Applicable,"33.04585,-84.18193",School,,,,Live,0,,
5566,Ben Hill Preschool,Benjamin Harvey Hill,Fitzgerald,Ben Hill,GA,Not Applicable,"31.71916,-83.25885",School,,,,Live,0,,
5583,Turner County Middle School,Henry Gray Turner,Ashburn,Turner,GA,Not Applicable,"31.70546,-83.64212",School,,,,Live,0,,
5123,Lamar County Confederate Memorial Marker,No specific honoree,Vernon,Lamar,AL,Not Applicable,"33.45453,-88.6531",Monument,S.C.V. Moscow Camp; The Order of Confederate Rose; Samuel J. Shields; The Society of the Order of the Southern Cross; Sons of Confederate Veterans,1896,,Live,0,Courthouse grounds,
5564,Pasco Elementary School,Samuel Pasco,Dade City,Pasco,FL,Not Applicable,"28.35891,-82.19731",School,,,,Live,0,,
5571,Cook Elementary School,Philip Cook,Sparks,Cook,GA,Not Applicable,"31.154002,-83.433759",School,,,,Live,0,,
5565,Pasco eSchool,Samuel Pasco,Spring Hill,Pasco,FL,Not Applicable,"28.37635,-82.54971",School,,,,Live,0,,
5572,Cook Middle School,Philip Cook,Sparks,Cook,GA,Not Applicable,"31.15505,-83.43739",School,,,,Live,0,,
5584,Lee County Elementary School,Robert E. Lee,Beattyville,Lee,KY,Not Applicable,"37.55069,-83.71775",School,,,,Live,0,,
5577,Lamar County Middle School,Lucius Quintus Cincinnatus Lamar,Barnesville,Lamar,GA,Not Applicable,"33.045299,-84.177265",School,,,,Live,0,,
5119,Williamson County Seal,No specific honoree,Franklin,Williamson,TN,,"35.924562,-86.868435",Other,Unknown,1968,,Live,0,,Seal
5575,Lamar County Elementary School,Lucius Quintus Cincinnatus Lamar,Barnesville,Lamar,GA,Not Applicable,"33.04181,-84.18131",School,,,,Live,0,,
5567,Ben Hill Primary School,Benjamin Harvey Hill,Fitzgerald,Ben Hill,GA,Not Applicable,"31.76562,-83.25567",School,,,,Live,0,,
5737,Polk Street,Leonidas Polk,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5568,Ben Hill Middle School,Benjamin Harvey Hill,Fitzgerald,Ben Hill,GA,Not Applicable,"31.76076,-83.25948",School,,,,Live,0,,
5576,Lamar County High School,Lucius Quintus Cincinnatus Lamar,Barnesville,Lamar,GA,Not Applicable,"33.04842,-84.17662",School,,,,Live,0,,
5735,Harrison Street,Thomas Harrison,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5552,Clanton Middle School,James H. Clanton,Clanton,Chilton,AL,Not Applicable,"32.82422,-86.61144",School,,,,Live,0,,
5727,General Cleburne Avenue,Patrick Cleburne,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5560,Bradford Middle School,Richard Bradford,Starke,Bradford,FL,Not Applicable,"29.95041,-82.11523",School,,,,Live,0,,
5736,Tyler Street,Robert Charles Tyler,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5728,General Adams Avenue,John Adams,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5553,Hale County Middle School,Stephen F. Hale,Moundville,Hale,AL,Not Applicable,"32.99984,-87.62021",School,,,,Live,0,,
5561,Bradford High School,Richard Bradford,Starke,Bradford,FL,Not Applicable,"29.95036,-82.11147",School,,,,Live,0,,
5559,Baker County High School,James McNair Baker,Mary,Baker,FL,Not Applicable,"30.28316,-82.15368",School,,,,Live,0,,
5725,General Ewell Drive,Richard Stoddert Ewell,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5550,Clanton Elementary School,James H. Clanton,Clanton,Chilton,AL,Not Applicable,"32.82481,-86.61475",School,,,,Live,0,,
5551,Clanton Intermediate School,James H. Clanton,Clanton,Chilton,AL,Not Applicable,"32.82623,-86.61302",School,,,,Live,0,,
5726,General Mouton Avenue,J.J. Alfred A. Mouton,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5731,General Lee Avenue,Robert E. Lee,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5556,South Lamar School,Lucius Quintus Cincinnatus Lamar,Millport,Lamar,AL,Not Applicable,"33.56225,-88.03718",School,,,,Live,0,,
5562,Graceville School,H. B. Grace,Graceville,Jackson,FL,Not Applicable,"30.97244,-85.50646",School,,,,Live,0,,
5730,General Taylor Avenue,Richard Taylor,Baton Rouge,East Baton Rouge,LA,,",",Roadway,,,,Live,0,,
5555,Lamar County High School & Vernon Intermediate,Lucius Quintus Cincinnatus Lamar,Vernon,Lamar,AL,Not Applicable,"33.74864,-88.12321",School,,,,Live,0,,
